Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,tenure_duration,revenue_per_month,revenue_per_month_missing,revenue_deviation,revenue_deviation_missing
5939-XAIXZ,Female,54,No,No,No,No,0,United States,California,Birds Landing,94512,38.140719,-121.838298,138,Q3,No,0,19,Offer D,Yes,36.88,Yes,Yes,DSL,27,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.1,1033.9,0.0,0,700.72,1734.62,3,Stayed,No,27,3367,,,12-24 (1-2 Years),91.29578947368421,0,1.627375926447134,0
9054-FOWNV,Male,53,No,No,Yes,Yes,3,United States,California,Brentwood,94513,37.908242,-121.682472,26577,Q3,Yes,1,22,Offer D,Yes,11.39,Yes,Yes,Fiber Optic,56,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.15,0.0,0,250.58,2135.73,4,Stayed,No,48,5585,,,12-24 (1-2 Years),97.07863636363636,0,1.0938437900128042,0
8207-VVMYB,Female,44,No,No,Yes,No,0,United States,California,Clayton,94517,37.881842,-121.848111,14239,Q3,Yes,1,70,,Yes,14.15,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.0,2006.95,0.0,0,990.5,2997.45,4,Stayed,No,76,6170,,,60-72 (5-6 Years),42.82071428571428,0,1.6469505494505492,0
9732-EQMWY,Female,20,Yes,No,Yes,No,0,United States,California,Concord,94518,37.950248,-122.022455,27394,Q3,Yes,1,49,,Yes,12.39,No,Yes,Fiber Optic,46,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,99.4,5025.0,0.0,10,607.11,5642.11,4,Stayed,No,59,4725,,,48-60 (4-5 Years),115.14510204081633,0,1.1584014289820554,0
5269-NRGDP,Male,54,No,No,Yes,Yes,2,United States,California,Concord,94521,37.971421,-121.971504,39888,Q3,Yes,1,42,,Yes,14.8,No,Yes,DSL,23,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,73.15,3088.25,0.0,0,621.6,3709.85,3,Stayed,No,58,2531,,,36-48 (3-4 Years),88.32976190476191,0,1.2075155421020083,0
6195-MELTI,Male,57,No,No,No,No,0,United States,California,Pleasant Hill,94523,37.95338,-122.076886,32685,Q3,No,0,57,,Yes,9.32,No,Yes,DSL,20,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.65,3134.7,0.0,0,531.24,3665.94,5,Stayed,No,58,4223,,,48-60 (4-5 Years),64.31473684210526,0,1.1768478836615786,0
2121-JAFOM,Female,23,Yes,No,Yes,No,0,United States,California,Danville,94526,37.815459,-121.977203,32873,Q3,Yes,1,72,,Yes,1.67,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4,0.0,0,120.24,8432.64,3,Stayed,No,38,5076,,,,117.11999999999999,0,1.0135871916919081,0
1227-UDMZR,Female,53,No,No,Yes,No,0,United States,California,Fremont,94536,37.572273,-121.964583,66543,Q3,Yes,4,72,,Yes,2.95,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.15,6637.9,0.0,0,212.4,6850.299999999999,4,Stayed,No,33,4311,,,,95.14305555555555,0,1.043807521179984,0
5198-HQAEN,Male,50,No,No,Yes,Yes,3,United States,California,Fremont,94538,37.505768,-121.962472,56126,Q3,Yes,5,35,Offer C,Yes,1.53,No,Yes,Fiber Optic,57,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,3165.6,0.0,0,53.55,3219.15,4,Stayed,No,44,2775,,,24-36 (2-3 Years),91.97571428571429,0,1.025370281892021,0
2167-FQSTQ,Female,20,Yes,No,Yes,No,0,United States,California,Hayward,94541,37.674002,-122.076796,60274,Q3,Yes,8,72,,Yes,37.45,Yes,Yes,DSL,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,92.4,6786.1,0.0,150,2696.4,9632.5,3,Stayed,No,59,5527,,,,133.78472222222223,0,1.447886604136604,0
2819-GWENI,Female,64,No,No,Yes,Yes,1,United States,California,Hayward,94542,37.656695,-122.048361,11147,Q3,Yes,9,28,Offer C,Yes,21.91,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,543.0,0.0,0,613.48,1156.48,4,Stayed,No,41,2987,,,24-36 (2-3 Years),41.30285714285714,0,2.0755204594400576,0
3572-UUHRS,Male,47,No,No,No,No,0,United States,California,Castro Valley,94546,37.708327,-122.083473,41698,Q3,No,0,45,,Yes,40.59,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,18.85,867.3,0.0,0,1826.55,2693.8500000000004,4,Stayed,No,78,2653,,,36-48 (3-4 Years),59.863333333333344,0,3.175773651635721,0
2692-PFYTJ,Female,23,Yes,No,No,No,0,United States,California,Hercules,94547,37.991259,-122.214945,22479,Q3,No,0,1,,Yes,15.22,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.75,25.75,0.0,0,15.22,40.97,4,Joined,No,67,2569,,,0-12 (~1 Year),40.97,0,1.5910679611650484,0
5955-EPOAZ,Female,40,No,No,No,No,0,United States,California,Livermore,94550,37.571748,-121.659562,75929,Q3,No,0,6,,Yes,43.19,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.95,109.5,0.0,0,259.14,368.64,3,Stayed,No,77,5554,,,0-12 (~1 Year),61.44,0,2.9326968973747016,0
6821-JPCDC,Female,29,Yes,No,Yes,No,0,United States,California,Castro Valley,94552,37.722727,-122.02157,13212,Q3,Yes,4,48,,Yes,47.64,No,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.05,4692.95,0.0,0,2286.7200000000003,6979.67,5,Stayed,No,66,5893,,,48-60 (4-5 Years),145.40979166666668,0,1.4982976987806973,0
8815-LMFLX,Male,61,No,No,Yes,Yes,4,United States,California,Martinez,94553,38.014457,-122.115432,46677,Q3,Yes,8,25,Offer C,Yes,19.56,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.4,546.85,0.0,0,488.99999999999994,1035.85,3,Stayed,No,26,5250,,,24-36 (2-3 Years),41.434,0,1.631259842519685,0
9135-HSWOC,Male,28,Yes,No,Yes,Yes,1,United States,California,Fremont,94555,37.555473,-122.080312,33883,Q3,Yes,3,64,Offer B,Yes,14.93,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.7,1274.05,0.0,0,955.52,2229.5699999999997,5,Stayed,No,79,5431,,,60-72 (5-6 Years),34.837031249999995,0,1.7683772208121826,0
8582-KRHPJ,Male,51,No,No,No,No,0,United States,California,Moraga,94556,37.827946,-122.107185,16510,Q3,No,0,50,Offer B,No,0.0,No,Yes,DSL,20,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.0,1782.4,0.0,0,0.0,1782.4,3,Stayed,No,45,5629,,,48-60 (4-5 Years),35.648,0,1.0185142857142857,0
5811-IWXYM,Female,20,Yes,No,Yes,Yes,1,United States,California,Napa,94558,38.489789,-122.27011,63947,Q3,Yes,1,52,Offer B,Yes,44.79,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.25,5301.1,0.0,0,2329.08,7630.18,5,Stayed,No,25,5954,,,48-60 (4-5 Years),146.73423076923078,0,1.449226970560304,0
1506-YJTYT,Male,21,Yes,No,Yes,Yes,1,United States,California,Oakley,94561,37.999406,-121.686241,27607,Q3,Yes,9,45,Offer B,Yes,25.69,Yes,Yes,DSL,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.85,3371.0,0.0,0,1156.05,4527.05,3,Stayed,No,76,5264,,,36-48 (3-4 Years),100.60111111111111,0,1.3622357631836306,0
4123-DVHPH,Male,49,No,No,Yes,No,0,United States,California,Orinda,94563,37.873916,-122.20522,17964,Q3,Yes,3,9,,Yes,22.41,Yes,Yes,Fiber Optic,21,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.05,801.3,0.0,0,201.69,1002.99,3,Stayed,No,30,2715,,,0-12 (~1 Year),111.44333333333333,0,1.2656823774370622,0
2228-BZDEE,Female,45,No,No,No,No,0,United States,California,Pleasanton,94566,37.633361,-121.862395,36669,Q3,No,0,54,Offer B,Yes,26.25,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,1079.45,0.0,0,1417.5,2496.95,5,Stayed,No,57,5755,,,48-60 (4-5 Years),46.239814814814814,0,2.300488299244518,0
2789-CZANW,Female,49,No,No,Yes,Yes,1,United States,California,Dublin,94568,37.713926,-121.928425,29636,Q3,Yes,7,64,Offer B,Yes,21.16,Yes,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3,0.0,0,1354.24,8351.54,3,Stayed,No,45,5574,,,60-72 (5-6 Years),130.4928125,0,1.1830717361740708,0
7596-LDUXP,Female,61,No,No,No,No,0,United States,California,Rodeo,94572,38.027218,-122.23463,8506,Q3,No,0,12,Offer D,Yes,15.97,No,Yes,Fiber Optic,19,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,85.15,979.05,0.0,0,191.64,1170.69,4,Stayed,No,52,2452,,,12-24 (1-2 Years),97.5575,0,1.145713446858485,0
2192-OZITF,Female,60,No,No,No,No,0,United States,California,San Leandro,94577,37.717196,-122.159338,41871,Q3,No,0,45,Offer B,Yes,44.29,Yes,Yes,DSL,15,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.55,3349.1,0.0,0,1993.05,5342.15,3,Stayed,No,56,2280,,,36-48 (3-4 Years),118.71444444444444,0,1.6140645063826573,0
5651-CPDND,Male,45,No,No,No,No,0,United States,California,San Leandro,94578,37.704384,-122.126703,36568,Q3,No,0,10,Offer D,Yes,13.51,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.0,492.1,0.0,0,135.1,627.2,4,Stayed,No,38,3903,,,0-12 (~1 Year),62.720000000000006,0,1.3634782608695653,0
1131-ALZWV,Female,58,No,No,No,No,0,United States,California,San Lorenzo,94580,37.676249,-122.132415,26240,Q3,No,0,24,Offer C,Yes,42.66,Yes,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.6,605.25,0.0,0,1023.84,1629.09,5,Stayed,No,62,4147,,,24-36 (2-3 Years),67.87875,0,2.7592987804878044,0
7729-XBTWX,Male,62,No,No,Yes,Yes,2,United States,California,San Ramon,94583,37.766556,-121.976784,44078,Q3,Yes,7,66,,Yes,31.53,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.75,1344.5,0.0,0,2080.98,3425.48,4,Stayed,No,58,4485,,,60-72 (5-6 Years),51.90121212121212,0,2.627909474491753,0
9134-WYRVP,Male,51,No,No,No,No,0,United States,California,Suisun City,94585,38.197907,-122.017258,39279,Q3,No,0,51,Offer B,Yes,27.3,No,Yes,Fiber Optic,13,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,86.35,4267.15,0.0,0,1392.3,5659.45,3,Stayed,No,74,5311,,,48-60 (4-5 Years),110.96960784313725,0,1.285114161472348,0
3284-SVCRO,Female,35,No,No,Yes,No,0,United States,California,Sunol,94586,37.587494,-121.862856,790,Q3,Yes,6,45,Offer B,Yes,42.32,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,1121.05,0.0,0,1904.4,3025.45,3,Stayed,No,47,3146,,,36-48 (3-4 Years),67.23222222222222,0,2.636557734204793,0
9732-OUYRN,Female,54,No,No,Yes,No,0,United States,California,Union City,94587,37.59485,-122.051521,66472,Q3,Yes,3,49,Offer B,Yes,13.13,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.0,918.7,0.0,0,643.37,1562.0700000000002,3,Stayed,No,39,4066,,,48-60 (4-5 Years),31.87897959183674,0,1.677841031149302,0
0559-CKHUS,Female,44,No,No,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,Q3,Yes,6,29,Offer C,Yes,49.96,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.55,521.8,0.0,0,1448.84,1970.64,3,Stayed,No,77,5758,,,24-36 (2-3 Years),67.95310344827587,0,3.4758620689655175,0
2931-SVLTV,Male,59,No,No,Yes,Yes,3,United States,California,Vallejo,94589,38.161321,-122.271588,42209,Q3,Yes,6,40,Offer B,Yes,11.5,Yes,Yes,Fiber Optic,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110.1,4469.1,0.0,0,460.0,4929.1,3,Stayed,No,39,2283,,,36-48 (3-4 Years),123.2275,0,1.1192325158946415,0
7504-UWHNB,Male,42,No,No,No,No,0,United States,California,Vallejo,94591,38.105733,-122.186338,51665,Q3,No,0,25,Offer C,Yes,40.11,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,1729.35,0.0,100,1002.75,2832.1,4,Stayed,No,26,3080,,,24-36 (2-3 Years),113.28399999999999,0,1.624143369175627,0
2582-FFFZR,Female,34,No,No,No,No,0,United States,California,Vallejo,94592,38.093701,-122.276589,159,Q3,No,0,22,,No,0.0,No,Yes,DSL,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3,0.0,0,0.0,1073.3,4,Stayed,No,62,2854,,,12-24 (1-2 Years),48.78636363636363,0,0.9641573841178583,0
8908-NMQTX,Male,36,No,No,No,No,0,United States,California,Walnut Creek,94595,37.862128,-122.075197,18024,Q3,No,0,72,,No,0.0,No,Yes,Cable,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5,0.0,0,0.0,4566.5,3,Stayed,No,75,4369,,,,63.423611111111114,0,0.9668233401084012,0
1431-AIDJQ,Male,44,No,No,Yes,Yes,1,United States,California,Walnut Creek,94598,37.916648,-122.008483,26022,Q3,Yes,1,33,Offer C,Yes,1.62,No,Yes,Cable,30,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,82.1,2603.1,0.0,0,53.46,2656.56,4,Stayed,No,32,2281,,,24-36 (2-3 Years),80.50181818181818,0,0.9805337171963239,0
6288-LBEAR,Female,22,Yes,No,No,No,0,United States,California,Yountville,94599,38.421458,-122.365048,2873,Q3,No,0,23,,Yes,15.18,No,Yes,Fiber Optic,46,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.1,1783.75,0.0,0,349.14,2132.89,5,Stayed,No,75,3619,,,12-24 (1-2 Years),92.73434782608695,0,1.1723684933765735,0
8413-YNHNV,Male,42,No,No,No,No,0,United States,California,Oakland,94603,37.739113,-122.175602,31392,Q3,No,0,69,,Yes,47.43,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.65,6322.1,0.0,0,3272.67,9594.77,3,Stayed,No,55,6487,,,60-72 (5-6 Years),139.05463768115942,0,1.5339728370784271,0
5808-TOTXO,Female,37,No,No,No,Yes,2,United States,California,Oakland,94605,37.758019,-122.138678,42854,Q3,No,0,3,,Yes,11.27,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,57.4,0.0,0,33.81,91.21,3,Joined,No,69,2774,,,0-12 (~1 Year),30.403333333333332,0,1.4794809407948093,0
4369-NYSCF,Male,61,No,No,No,No,0,United States,California,Oakland,94606,37.792489,-122.244314,41876,Q3,No,0,56,Offer B,Yes,18.42,No,Yes,DSL,13,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.75,4284.65,0.0,90,1031.52,5406.17,3,Stayed,No,56,6487,,,48-60 (4-5 Years),96.53875000000001,0,1.2744389438943895,0
6333-YDVLT,Male,61,No,No,No,No,0,United States,California,Oakland,94607,37.80707,-122.297401,21054,Q3,No,0,65,,Yes,33.11,Yes,Yes,Fiber Optic,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.0,7138.65,0.0,0,2152.15,9290.8,4,Stayed,No,78,6351,,,60-72 (5-6 Years),142.9353846153846,0,1.2994125874125872,0
5324-KTGCG,Male,55,No,No,Yes,No,0,United States,California,Emeryville,94608,37.83726,-122.287648,24589,Q3,Yes,5,71,,Yes,44.82,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,1539.75,0.0,0,3182.22,4721.969999999999,4,Stayed,No,67,4837,,,60-72 (5-6 Years),66.50661971830985,0,3.189765933731887,0
7394-LWLYN,Female,57,No,No,No,No,0,United States,California,Oakland,94610,37.808731,-122.238708,29964,Q3,No,0,2,,Yes,33.75,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,123.8,0.0,0,67.5,191.3,3,Joined,No,75,4840,,,0-12 (~1 Year),95.65,0,1.3635067712045617,0
6873-UDNLD,Male,28,Yes,No,No,No,0,United States,California,Oakland,94612,37.809014,-122.269739,11702,Q3,No,0,40,,Yes,39.05,No,Yes,DSL,58,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,67.45,2731.0,0.0,0,1562.0,4293.0,3,Stayed,No,55,4714,,,36-48 (3-4 Years),107.325,0,1.5911786508524832,0
2700-LUEVA,Male,49,No,No,No,No,0,United States,California,Oakland,94618,37.84551,-122.235181,15438,Q3,No,0,1,,Yes,36.28,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,0.0,0,36.28,57.03,3,Joined,No,76,2791,,,0-12 (~1 Year),57.03,0,2.748433734939759,0
0958-YHXGP,Female,25,Yes,No,No,No,0,United States,California,Oakland,94621,37.750553,-122.197175,30751,Q3,No,0,7,,Yes,30.99,No,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.9,497.3,0.0,0,216.93,714.23,4,Stayed,No,80,4562,,,0-12 (~1 Year),102.03285714285714,0,1.4596975270795012,0
1101-SSWAG,Female,60,No,No,Yes,No,0,United States,California,Berkeley,94702,37.866009,-122.286228,15638,Q3,Yes,1,15,,Yes,31.13,Yes,Yes,DSL,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,711.15,0.0,0,466.95,1178.1,5,Stayed,No,33,4858,,,12-24 (1-2 Years),78.53999999999999,0,1.5369863013698628,0
5743-KHMNA,Male,43,No,No,No,No,0,United States,California,Berkeley,94705,37.858898,-122.240512,12448,Q3,No,0,71,,Yes,39.08,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,0.0,0,2774.68,4672.78,5,Stayed,No,27,6305,,,60-72 (5-6 Years),65.8138028169014,0,2.5758826934207986,0
4194-FJARJ,Female,22,Yes,No,Yes,Yes,3,United States,California,Albany,94706,37.890274,-122.295192,15882,Q3,Yes,6,54,,Yes,8.53,Yes,Yes,Cable,73,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.0,3273.95,0.0,0,460.61999999999995,3734.57,3,Stayed,No,52,4798,,,48-60 (4-5 Years),69.15870370370371,0,1.1526450617283952,0
5325-UWTWJ,Male,47,No,No,Yes,No,0,United States,California,Berkeley,94707,37.897753,-122.279391,11889,Q3,Yes,4,31,Offer C,Yes,22.42,Yes,Yes,Fiber Optic,21,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2929.75,0.0,0,695.0200000000001,3624.77,4,Stayed,No,48,5722,,,24-36 (2-3 Years),116.92806451612903,0,1.2913093817352737,0
3969-GYXEL,Female,46,No,No,No,No,0,United States,California,Berkeley,94708,37.897743,-122.263124,10737,Q3,No,0,11,,Yes,36.52,No,Yes,Fiber Optic,20,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,838.7,0.0,0,401.72,1240.42,4,Stayed,No,41,4033,,,0-12 (~1 Year),112.76545454545455,0,1.4759876249405044,0
6992-TKNYO,Male,34,No,No,Yes,No,0,United States,California,Richmond,94804,37.921034,-122.341798,39089,Q3,Yes,2,38,Offer C,Yes,32.11,Yes,Yes,DSL,16,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,69.0,2669.45,0.0,0,1220.18,3889.63,4,Stayed,No,23,4487,,,36-48 (3-4 Years),102.35868421052632,0,1.483459191456903,0
4468-YDOVK,Male,57,No,No,No,Yes,2,United States,California,Richmond,94805,37.941456,-122.320968,13984,Q3,No,0,5,,Yes,13.54,No,Yes,DSL,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.65,235.2,0.0,0,67.69999999999999,302.9,5,Stayed,No,68,3307,,,0-12 (~1 Year),60.58,0,1.2452209660842755,0
2200-DSAAL,Female,52,No,No,No,No,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,Q3,No,0,68,,Yes,20.3,Yes,Yes,DSL,13,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.65,5330.2,0.0,90,1380.4,6800.6,3,Stayed,No,70,5914,,,60-72 (5-6 Years),100.00882352941177,0,1.240035009664126,0
4302-ZYFEL,Male,23,Yes,No,Yes,Yes,2,United States,California,Belvedere Tiburon,94920,37.885629,-122.46858,13065,Q3,Yes,8,69,Offer A,Yes,26.44,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,1403.1,0.0,0,1824.36,3227.46,4,Stayed,No,32,5366,,,60-72 (5-6 Years),46.77478260869565,0,2.2761451391092775,0
9351-LZYGF,Female,56,No,No,Yes,No,0,United States,California,Bodega,94922,38.343282,-122.9755,584,Q3,Yes,4,42,,Yes,36.35,Yes,Yes,DSL,30,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,66.4,2727.8,0.0,0,1526.7,4254.5,3,Stayed,No,38,3773,,,36-48 (3-4 Years),101.29761904761905,0,1.5255665519219734,0
4366-CTOUZ,Female,36,No,No,No,No,0,United States,California,Bodega Bay,94923,38.377165,-123.037957,1785,Q3,No,0,50,,Yes,15.1,No,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,100.2,5038.45,0.0,0,755.0,5793.45,4,Stayed,No,53,5419,,,48-60 (4-5 Years),115.869,0,1.156377245508982,0
1518-OMDIK,Male,23,Yes,No,Yes,No,0,United States,California,Rohnert Park,94928,38.34719,-122.697822,42544,Q3,Yes,6,33,Offer C,Yes,48.49,No,Yes,DSL,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,1462.6,0.0,0,1600.17,3062.77,4,Stayed,No,28,2422,,,24-36 (2-3 Years),92.81121212121212,0,2.083304424718566,0
6671-NGWON,Female,43,No,No,No,No,0,United States,California,Dillon Beach,94929,38.24458,-122.956268,330,Q3,No,0,7,Offer E,Yes,41.57,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,150.6,0.0,0,290.99,441.59,5,Stayed,No,52,3098,,,0-12 (~1 Year),63.08428571428571,0,3.0999648999649,0
0595-ITUDF,Male,21,Yes,No,Yes,Yes,1,United States,California,Fairfax,94930,37.971751,-122.611873,8486,Q3,No,0,64,,Yes,34.58,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.8,5960.5,0.0,0,2213.12,8173.62,3,Stayed,No,37,5371,,,60-72 (5-6 Years),127.7128125,0,1.3912071078431372,0
1955-IBMMB,Male,47,No,No,No,No,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,Q3,No,0,59,,Yes,47.17,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.2,1192.3,0.0,0,2783.03,3975.33,4,Stayed,No,65,5216,,,48-60 (4-5 Years),67.37847457627119,0,3.335568048330257,0
0096-BXERS,Female,30,No,No,Yes,No,0,United States,California,Inverness,94937,38.099323,-122.945723,1004,Q3,Yes,10,6,Offer E,Yes,42.66,Yes,Yes,Cable,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,0.0,0,255.96,570.51,3,Stayed,No,74,3442,,,0-12 (~1 Year),95.085,0,1.8884806355511419,0
3806-YAZOV,Female,44,No,No,No,No,0,United States,California,Lagunitas,94938,38.021772,-122.691744,821,Q3,No,0,3,Offer E,Yes,6.61,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.8,56.0,0.0,0,19.83,75.83,4,Joined,No,67,3010,,,0-12 (~1 Year),25.276666666666667,0,1.3445035460992907,0
7998-ZLXWN,Female,21,Yes,No,Yes,No,0,United States,California,Larkspur,94939,37.937082,-122.532369,6773,Q3,Yes,3,15,,Yes,12.41,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,330.8,0.0,0,186.15,516.95,4,Stayed,No,78,5184,,,12-24 (1-2 Years),34.46333333333334,0,1.6852485737571314,0
6253-WRFHY,Male,59,No,No,Yes,Yes,1,United States,California,Marshall,94940,38.129308,-122.834815,406,Q3,Yes,1,13,,Yes,13.32,No,Yes,DSL,21,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.75,877.35,0.0,0,173.16,1050.51,3,Stayed,No,73,4741,,,12-24 (1-2 Years),80.80846153846154,0,1.248007128007128,0
9133-AYJZG,Female,40,No,No,No,No,0,United States,California,Mill Valley,94941,37.901371,-122.572024,28727,Q3,No,0,23,,Yes,14.45,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,0.0,0,332.34999999999997,2581.45,5,Stayed,No,71,5781,,,12-24 (1-2 Years),112.23695652173912,0,1.1371525483458877,0
8680-CGLTP,Male,35,No,No,No,No,0,United States,California,Nicasio,94946,38.065359,-122.665566,607,Q3,No,0,29,Offer C,Yes,8.0,No,Yes,DSL,9,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,0.0,50,232.0,1978.2,3,Stayed,No,80,5198,,,24-36 (2-3 Years),68.21379310344828,0,1.161085840058694,0
